,filename,left,bottom,right,top
4295,tile_chm_k13_23.tif,89000.0,217000.0,90000.0,218000.0
4296,tile_chm_k13_24.tif,90000.0,217000.0,91000.0,218000.0
4297,tile_chm_k13_25.tif,91000.0,217000.0,92000.0,218000.0
4298,tile_chm_k13_26.tif,92000.0,217000.0,93000.0,218000.0
4299,tile_chm_k13_27.tif,93000.0,217000.0,94000.0,218000.0
4300,tile_chm_k13_28.tif,94000.0,217000.0,95000.0,218000.0
4301,tile_chm_k13_29.tif,95000.0,217000.0,96000.0,218000.0
4302,tile_chm_k13_30.tif,96000.0,217000.0,97000.0,218000.0
4303,tile_chm_k13_31.tif,97000.0,217000.0,98000.0,218000.0
4304,tile_chm_k13_32.tif,66000.0,216000.0,67000.0,217000.0
4305,tile_chm_k13_33.tif,67000.0,216000.0,68000.0,217000.0
4306,tile_chm_k13_34.tif,68000.0,216000.0,69000.0,217000.0
4307,tile_chm_k13_35.tif,69000.0,216000.0,70000.0,217000.0
4308,tile_chm_k13_36.tif,70000.0,216000.0,71000.0,217000.0
4309,tile_chm_k13_37.tif,71000.0,216000.0,72000.0,217000.0
4310,tile_chm_k13_38.tif,72000.0,216000.0,73000.0,217000.0
4311,tile_chm_k13_39.tif,73000.0,216000.0,74000.0,217000.0
4312,tile_chm_k13_40.tif,74000.0,216000.0,75000.0,217000.0
4313,tile_chm_k13_41.tif,75000.0,216000.0,76000.0,217000.0
4314,tile_chm_k13_42.tif,76000.0,216000.0,77000.0,217000.0
4315,tile_chm_k13_43.tif,77000.0,216000.0,78000.0,217000.0
4316,tile_chm_k13_44.tif,78000.0,216000.0,79000.0,217000.0
4317,tile_chm_k13_45.tif,79000.0,216000.0,80000.0,217000.0
4318,tile_chm_k13_46.tif,80000.0,216000.0,81000.0,217000.0
4319,tile_chm_k13_47.tif,81000.0,216000.0,82000.0,217000.0
4320,tile_chm_k13_48.tif,82000.0,216000.0,83000.0,217000.0
4321,tile_chm_k13_49.tif,83000.0,216000.0,84000.0,217000.0
4322,tile_chm_k13_50.tif,84000.0,216000.0,85000.0,217000.0
4323,tile_chm_k13_51.tif,85000.0,216000.0,86000.0,217000.0
4324,tile_chm_k13_52.tif,86000.0,216000.0,87000.0,217000.0
4325,tile_chm_k13_53.tif,87000.0,216000.0,88000.0,217000.0
4326,tile_chm_k13_54.tif,88000.0,216000.0,89000.0,217000.0
4327,tile_chm_k13_55.tif,89000.0,216000.0,90000.0,217000.0
4328,tile_chm_k13_56.tif,90000.0,216000.0,91000.0,217000.0
4329,tile_chm_k13_57.tif,91000.0,216000.0,92000.0,217000.0
4330,tile_chm_k13_58.tif,92000.0,216000.0,93000.0,217000.0
4331,tile_chm_k13_59.tif,93000.0,216000.0,94000.0,217000.0
4332,tile_chm_k13_60.tif,94000.0,216000.0,95000.0,217000.0
4333,tile_chm_k13_61.tif,95000.0,216000.0,96000.0,217000.0
4334,tile_chm_k13_62.tif,96000.0,216000.0,97000.0,217000.0
4335,tile_chm_k13_63.tif,97000.0,216000.0,98000.0,217000.0
4336,tile_chm_k13_64.tif,66000.0,215000.0,67000.0,216000.0
4337,tile_chm_k13_65.tif,67000.0,215000.0,68000.0,216000.0
4338,tile_chm_k13_66.tif,68000.0,215000.0,69000.0,216000.0
4339,tile_chm_k13_67.tif,69000.0,215000.0,70000.0,216000.0
4340,tile_chm_k13_68.tif,70000.0,215000.0,71000.0,216000.0
4341,tile_chm_k13_69.tif,71000.0,215000.0,72000.0,216000.0
4342,tile_chm_k13_70.tif,72000.0,215000.0,73000.0,216000.0
4343,tile_chm_k13_71.tif,73000.0,215000.0,74000.0,216000.0
4344,tile_chm_k13_72.tif,74000.0,215000.0,75000.0,216000.0
4345,tile_chm_k13_73.tif,75000.0,215000.0,76000.0,216000.0
4346,tile_chm_k13_74.tif,76000.0,215000.0,77000.0,216000.0
4347,tile_chm_k13_75.tif,77000.0,215000.0,78000.0,216000.0
4348,tile_chm_k13_76.tif,78000.0,215000.0,79000.0,216000.0
4349,tile_chm_k13_77.tif,79000.0,215000.0,80000.0,216000.0
4350,tile_chm_k13_78.tif,80000.0,215000.0,81000.0,216000.0
4351,tile_chm_k13_79.tif,81000.0,215000.0,82000.0,216000.0
4352,tile_chm_k13_80.tif,82000.0,215000.0,83000.0,216000.0
4353,tile_chm_k13_81.tif,83000.0,215000.0,84000.0,216000.0
4354,tile_chm_k13_82.tif,84000.0,215000.0,85000.0,216000.0
4355,tile_chm_k13_83.tif,85000.0,215000.0,86000.0,216000.0
4356,tile_chm_k13_84.tif,86000.0,215000.0,87000.0,216000.0
4357,tile_chm_k13_85.tif,87000.0,215000.0,88000.0,216000.0
4358,tile_chm_k13_86.tif,88000.0,215000.0,89000.0,216000.0
4359,tile_chm_k13_87.tif,89000.0,215000.0,90000.0,216000.0
4360,tile_chm_k13_88.tif,90000.0,215000.0,91000.0,216000.0
4361,tile_chm_k13_89.tif,91000.0,215000.0,92000.0,216000.0
4362,tile_chm_k13_90.tif,92000.0,215000.0,93000.0,216000.0
4363,tile_chm_k13_91.tif,93000.0,215000.0,94000.0,216000.0
4364,tile_chm_k13_92.tif,94000.0,215000.0,95000.0,216000.0
4365,tile_chm_k13_93.tif,95000.0,215000.0,96000.0,216000.0
4366,tile_chm_k13_94.tif,96000.0,215000.0,97000.0,216000.0
4367,tile_chm_k13_95.tif,97000.0,215000.0,98000.0,216000.0
4368,tile_chm_k13_96.tif,66000.0,214000.0,67000.0,215000.0
4369,tile_chm_k13_97.tif,67000.0,214000.0,68000.0,215000.0
4370,tile_chm_k13_98.tif,68000.0,214000.0,69000.0,215000.0
4371,tile_chm_k13_99.tif,69000.0,214000.0,70000.0,215000.0
4372,tile_chm_k13_100.tif,70000.0,214000.0,71000.0,215000.0
4373,tile_chm_k13_101.tif,71000.0,214000.0,72000.0,215000.0
4374,tile_chm_k13_102.tif,72000.0,214000.0,73000.0,215000.0
4375,tile_chm_k13_103.tif,73000.0,214000.0,74000.0,215000.0
4376,tile_chm_k13_104.tif,74000.0,214000.0,75000.0,215000.0
4377,tile_chm_k13_105.tif,75000.0,214000.0,76000.0,215000.0
4378,tile_chm_k13_106.tif,76000.0,214000.0,77000.0,215000.0
4379,tile_chm_k13_107.tif,77000.0,214000.0,78000.0,215000.0
4380,tile_chm_k13_108.tif,78000.0,214000.0,79000.0,215000.0
4381,tile_chm_k13_109.tif,79000.0,214000.0,80000.0,215000.0
4382,tile_chm_k13_110.tif,80000.0,214000.0,81000.0,215000.0
4383,tile_chm_k13_111.tif,81000.0,214000.0,82000.0,215000.0
4384,tile_chm_k13_112.tif,82000.0,214000.0,83000.0,215000.0
4385,tile_chm_k13_113.tif,83000.0,214000.0,84000.0,215000.0
4386,tile_chm_k13_114.tif,84000.0,214000.0,85000.0,215000.0
4387,tile_chm_k13_115.tif,85000.0,214000.0,86000.0,215000.0
4388,tile_chm_k13_116.tif,86000.0,214000.0,87000.0,215000.0
4389,tile_chm_k13_117.tif,87000.0,214000.0,88000.0,215000.0
4390,tile_chm_k13_118.tif,88000.0,214000.0,89000.0,215000.0
4391,tile_chm_k13_119.tif,89000.0,214000.0,90000.0,215000.0
4392,tile_chm_k13_120.tif,90000.0,214000.0,91000.0,215000.0
4393,tile_chm_k13_121.tif,91000.0,214000.0,92000.0,215000.0
4394,tile_chm_k13_122.tif,92000.0,214000.0,93000.0,215000.0
4395,tile_chm_k13_123.tif,93000.0,214000.0,94000.0,215000.0
4396,tile_chm_k13_124.tif,94000.0,214000.0,95000.0,215000.0
4397,tile_chm_k13_125.tif,95000.0,214000.0,96000.0,215000.0
4398,tile_chm_k13_126.tif,96000.0,214000.0,97000.0,215000.0
4399,tile_chm_k13_127.tif,97000.0,214000.0,98000.0,215000.0
4400,tile_chm_k13_128.tif,66000.0,213000.0,67000.0,214000.0
4401,tile_chm_k13_129.tif,67000.0,213000.0,68000.0,214000.0
4402,tile_chm_k13_130.tif,68000.0,213000.0,69000.0,214000.0
4403,tile_chm_k13_131.tif,69000.0,213000.0,70000.0,214000.0
4404,tile_chm_k13_132.tif,70000.0,213000.0,71000.0,214000.0
4405,tile_chm_k13_133.tif,71000.0,213000.0,72000.0,214000.0
4406,tile_chm_k13_134.tif,72000.0,213000.0,73000.0,214000.0
4407,tile_chm_k13_135.tif,73000.0,213000.0,74000.0,214000.0
4408,tile_chm_k13_136.tif,74000.0,213000.0,75000.0,214000.0
4409,tile_chm_k13_137.tif,75000.0,213000.0,76000.0,214000.0
4410,tile_chm_k13_138.tif,76000.0,213000.0,77000.0,214000.0
4411,tile_chm_k13_139.tif,77000.0,213000.0,78000.0,214000.0
4412,tile_chm_k13_140.tif,78000.0,213000.0,79000.0,214000.0
4413,tile_chm_k13_141.tif,79000.0,213000.0,80000.0,214000.0
4414,tile_chm_k13_142.tif,80000.0,213000.0,81000.0,214000.0
4415,tile_chm_k13_143.tif,81000.0,213000.0,82000.0,214000.0
4416,tile_chm_k13_144.tif,82000.0,213000.0,83000.0,214000.0
4417,tile_chm_k13_145.tif,83000.0,213000.0,84000.0,214000.0
4418,tile_chm_k13_146.tif,84000.0,213000.0,85000.0,214000.0
4419,tile_chm_k13_147.tif,85000.0,213000.0,86000.0,214000.0
4420,tile_chm_k13_148.tif,86000.0,213000.0,87000.0,214000.0
4421,tile_chm_k13_149.tif,87000.0,213000.0,88000.0,214000.0
4422,tile_chm_k13_150.tif,88000.0,213000.0,89000.0,214000.0
4423,tile_chm_k13_151.tif,89000.0,213000.0,90000.0,214000.0
4424,tile_chm_k13_152.tif,90000.0,213000.0,91000.0,214000.0
4425,tile_chm_k13_153.tif,91000.0,213000.0,92000.0,214000.0
4426,tile_chm_k13_154.tif,92000.0,213000.0,93000.0,214000.0
4427,tile_chm_k13_155.tif,93000.0,213000.0,94000.0,214000.0
4428,tile_chm_k13_156.tif,94000.0,213000.0,95000.0,214000.0
4429,tile_chm_k13_157.tif,95000.0,213000.0,96000.0,214000.0
4430,tile_chm_k13_158.tif,96000.0,213000.0,97000.0,214000.0
4431,tile_chm_k13_159.tif,97000.0,213000.0,98000.0,214000.0
4432,tile_chm_k13_160.tif,66000.0,212000.0,67000.0,213000.0
4433,tile_chm_k13_161.tif,67000.0,212000.0,68000.0,213000.0
4434,tile_chm_k13_162.tif,68000.0,212000.0,69000.0,213000.0
4435,tile_chm_k13_163.tif,69000.0,212000.0,70000.0,213000.0
4436,tile_chm_k13_164.tif,70000.0,212000.0,71000.0,213000.0
4437,tile_chm_k13_165.tif,71000.0,212000.0,72000.0,213000.0
4438,tile_chm_k13_166.tif,72000.0,212000.0,73000.0,213000.0
4439,tile_chm_k13_167.tif,73000.0,212000.0,74000.0,213000.0
4440,tile_chm_k13_168.tif,74000.0,212000.0,75000.0,213000.0
4441,tile_chm_k13_169.tif,75000.0,212000.0,76000.0,213000.0
4442,tile_chm_k13_170.tif,76000.0,212000.0,77000.0,213000.0
4443,tile_chm_k13_171.tif,77000.0,212000.0,78000.0,213000.0
4444,tile_chm_k13_172.tif,78000.0,212000.0,79000.0,213000.0
4445,tile_chm_k13_173.tif,79000.0,212000.0,80000.0,213000.0
4446,tile_chm_k13_174.tif,80000.0,212000.0,81000.0,213000.0
4447,tile_chm_k13_175.tif,81000.0,212000.0,82000.0,213000.0
4448,tile_chm_k13_176.tif,82000.0,212000.0,83000.0,213000.0
4449,tile_chm_k13_177.tif,83000.0,212000.0,84000.0,213000.0
4450,tile_chm_k13_178.tif,84000.0,212000.0,85000.0,213000.0
4451,tile_chm_k13_179.tif,85000.0,212000.0,86000.0,213000.0
4452,tile_chm_k13_180.tif,86000.0,212000.0,87000.0,213000.0
4453,tile_chm_k13_181.tif,87000.0,212000.0,88000.0,213000.0
4454,tile_chm_k13_182.tif,88000.0,212000.0,89000.0,213000.0
4455,tile_chm_k13_183.tif,89000.0,212000.0,90000.0,213000.0
4456,tile_chm_k13_184.tif,90000.0,212000.0,91000.0,213000.0
4457,tile_chm_k13_185.tif,91000.0,212000.0,92000.0,213000.0
4458,tile_chm_k13_186.tif,92000.0,212000.0,93000.0,213000.0
4459,tile_chm_k13_187.tif,93000.0,212000.0,94000.0,213000.0
4460,tile_chm_k13_188.tif,94000.0,212000.0,95000.0,213000.0
4461,tile_chm_k13_189.tif,95000.0,212000.0,96000.0,213000.0
4462,tile_chm_k13_190.tif,96000.0,212000.0,97000.0,213000.0
4463,tile_chm_k13_191.tif,97000.0,212000.0,98000.0,213000.0
4464,tile_chm_k13_192.tif,66000.0,211000.0,67000.0,212000.0
4465,tile_chm_k13_193.tif,67000.0,211000.0,68000.0,212000.0
4466,tile_chm_k13_194.tif,68000.0,211000.0,69000.0,212000.0
4467,tile_chm_k13_195.tif,69000.0,211000.0,70000.0,212000.0
4468,tile_chm_k13_196.tif,70000.0,211000.0,71000.0,212000.0
4469,tile_chm_k13_197.tif,71000.0,211000.0,72000.0,212000.0
4470,tile_chm_k13_198.tif,72000.0,211000.0,73000.0,212000.0
4471,tile_chm_k13_199.tif,73000.0,211000.0,74000.0,212000.0
4472,tile_chm_k13_200.tif,74000.0,211000.0,75000.0,212000.0
4473,tile_chm_k13_201.tif,75000.0,211000.0,76000.0,212000.0
4474,tile_chm_k13_202.tif,76000.0,211000.0,77000.0,212000.0
4475,tile_chm_k13_203.tif,77000.0,211000.0,78000.0,212000.0
4476,tile_chm_k13_204.tif,78000.0,211000.0,79000.0,212000.0
4477,tile_chm_k13_205.tif,79000.0,211000.0,80000.0,212000.0
4478,tile_chm_k13_206.tif,80000.0,211000.0,81000.0,212000.0
4479,tile_chm_k13_207.tif,81000.0,211000.0,82000.0,212000.0
4480,tile_chm_k13_208.tif,82000.0,211000.0,83000.0,212000.0
4481,tile_chm_k13_209.tif,83000.0,211000.0,84000.0,212000.0
4482,tile_chm_k13_210.tif,84000.0,211000.0,85000.0,212000.0
4483,tile_chm_k13_211.tif,85000.0,211000.0,86000.0,212000.0
4484,tile_chm_k13_212.tif,86000.0,211000.0,87000.0,212000.0
4485,tile_chm_k13_213.tif,87000.0,211000.0,88000.0,212000.0
4486,tile_chm_k13_214.tif,88000.0,211000.0,89000.0,212000.0
4487,tile_chm_k13_215.tif,89000.0,211000.0,90000.0,212000.0
4488,tile_chm_k13_216.tif,90000.0,211000.0,91000.0,212000.0
4489,tile_chm_k13_217.tif,91000.0,211000.0,92000.0,212000.0
4490,tile_chm_k13_218.tif,92000.0,211000.0,93000.0,212000.0
4491,tile_chm_k13_219.tif,93000.0,211000.0,94000.0,212000.0
4492,tile_chm_k13_220.tif,94000.0,211000.0,95000.0,212000.0
4493,tile_chm_k13_221.tif,95000.0,211000.0,96000.0,212000.0
4494,tile_chm_k13_222.tif,96000.0,211000.0,97000.0,212000.0
4495,tile_chm_k13_223.tif,97000.0,211000.0,98000.0,212000.0
4496,tile_chm_k13_224.tif,66000.0,210000.0,67000.0,211000.0
4497,tile_chm_k13_225.tif,67000.0,210000.0,68000.0,211000.0
4498,tile_chm_k13_226.tif,68000.0,210000.0,69000.0,211000.0
4499,tile_chm_k13_227.tif,69000.0,210000.0,70000.0,211000.0
4500,tile_chm_k13_228.tif,70000.0,210000.0,71000.0,211000.0
4501,tile_chm_k13_229.tif,71000.0,210000.0,72000.0,211000.0
4502,tile_chm_k13_230.tif,72000.0,210000.0,73000.0,211000.0
4503,tile_chm_k13_231.tif,73000.0,210000.0,74000.0,211000.0
4504,tile_chm_k13_232.tif,74000.0,210000.0,75000.0,211000.0
4505,tile_chm_k13_233.tif,75000.0,210000.0,76000.0,211000.0
4506,tile_chm_k13_234.tif,76000.0,210000.0,77000.0,211000.0
4507,tile_chm_k13_235.tif,77000.0,210000.0,78000.0,211000.0
4508,tile_chm_k13_236.tif,78000.0,210000.0,79000.0,211000.0
4509,tile_chm_k13_237.tif,79000.0,210000.0,80000.0,211000.0
4510,tile_chm_k13_238.tif,80000.0,210000.0,81000.0,211000.0
4511,tile_chm_k13_239.tif,81000.0,210000.0,82000.0,211000.0
4512,tile_chm_k13_240.tif,82000.0,210000.0,83000.0,211000.0
4513,tile_chm_k13_241.tif,83000.0,210000.0,84000.0,211000.0
4514,tile_chm_k13_242.tif,84000.0,210000.0,85000.0,211000.0
4515,tile_chm_k13_243.tif,85000.0,210000.0,86000.0,211000.0
4516,tile_chm_k13_244.tif,86000.0,210000.0,87000.0,211000.0
4517,tile_chm_k13_245.tif,87000.0,210000.0,88000.0,211000.0
4518,tile_chm_k13_246.tif,88000.0,210000.0,89000.0,211000.0
4519,tile_chm_k13_247.tif,89000.0,210000.0,90000.0,211000.0
4520,tile_chm_k13_248.tif,90000.0,210000.0,91000.0,211000.0
4521,tile_chm_k13_249.tif,91000.0,210000.0,92000.0,211000.0
4522,tile_chm_k13_250.tif,92000.0,210000.0,93000.0,211000.0
4523,tile_chm_k13_251.tif,93000.0,210000.0,94000.0,211000.0
4524,tile_chm_k13_252.tif,94000.0,210000.0,95000.0,211000.0
4525,tile_chm_k13_253.tif,95000.0,210000.0,96000.0,211000.0
4526,tile_chm_k13_254.tif,96000.0,210000.0,97000.0,211000.0
4527,tile_chm_k13_255.tif,97000.0,210000.0,98000.0,211000.0
4528,tile_chm_k13_256.tif,66000.0,209000.0,67000.0,210000.0
4529,tile_chm_k13_257.tif,67000.0,209000.0,68000.0,210000.0
4530,tile_chm_k13_258.tif,68000.0,209000.0,69000.0,210000.0
4531,tile_chm_k13_259.tif,69000.0,209000.0,70000.0,210000.0
4532,tile_chm_k13_260.tif,70000.0,209000.0,71000.0,210000.0
4533,tile_chm_k13_261.tif,71000.0,209000.0,72000.0,210000.0
4534,tile_chm_k13_262.tif,72000.0,209000.0,73000.0,210000.0
4535,tile_chm_k13_263.tif,73000.0,209000.0,74000.0,210000.0
4536,tile_chm_k13_264.tif,74000.0,209000.0,75000.0,210000.0
4537,tile_chm_k13_265.tif,75000.0,209000.0,76000.0,210000.0
4538,tile_chm_k13_266.tif,76000.0,209000.0,77000.0,210000.0
4539,tile_chm_k13_267.tif,77000.0,209000.0,78000.0,210000.0
4540,tile_chm_k13_268.tif,78000.0,209000.0,79000.0,210000.0
4541,tile_chm_k13_269.tif,79000.0,209000.0,80000.0,210000.0
4542,tile_chm_k13_270.tif,80000.0,209000.0,81000.0,210000.0
4543,tile_chm_k13_271.tif,81000.0,209000.0,82000.0,210000.0
4544,tile_chm_k13_272.tif,82000.0,209000.0,83000.0,210000.0
4545,tile_chm_k13_273.tif,83000.0,209000.0,84000.0,210000.0
4546,tile_chm_k13_274.tif,84000.0,209000.0,85000.0,210000.0
4547,tile_chm_k13_275.tif,85000.0,209000.0,86000.0,210000.0
4548,tile_chm_k13_276.tif,86000.0,209000.0,87000.0,210000.0
4549,tile_chm_k13_277.tif,87000.0,209000.0,88000.0,210000.0
4550,tile_chm_k13_278.tif,88000.0,209000.0,89000.0,210000.0
4551,tile_chm_k13_279.tif,89000.0,209000.0,90000.0,210000.0
4552,tile_chm_k13_280.tif,90000.0,209000.0,91000.0,210000.0
4553,tile_chm_k13_281.tif,91000.0,209000.0,92000.0,210000.0
4554,tile_chm_k13_282.tif,92000.0,209000.0,93000.0,210000.0
4555,tile_chm_k13_283.tif,93000.0,209000.0,94000.0,210000.0
4556,tile_chm_k13_284.tif,94000.0,209000.0,95000.0,210000.0
4557,tile_chm_k13_285.tif,95000.0,209000.0,96000.0,210000.0
4558,tile_chm_k13_286.tif,96000.0,209000.0,97000.0,210000.0
4559,tile_chm_k13_287.tif,97000.0,209000.0,98000.0,210000.0
4560,tile_chm_k13_288.tif,66000.0,208000.0,67000.0,209000.0
4561,tile_chm_k13_289.tif,67000.0,208000.0,68000.0,209000.0
4562,tile_chm_k13_290.tif,68000.0,208000.0,69000.0,209000.0
4563,tile_chm_k13_291.tif,69000.0,208000.0,70000.0,209000.0
4564,tile_chm_k13_292.tif,70000.0,208000.0,71000.0,209000.0
4565,tile_chm_k13_293.tif,71000.0,208000.0,72000.0,209000.0
4566,tile_chm_k13_294.tif,72000.0,208000.0,73000.0,209000.0
4567,tile_chm_k13_295.tif,73000.0,208000.0,74000.0,209000.0
4568,tile_chm_k13_296.tif,74000.0,208000.0,75000.0,209000.0
4569,tile_chm_k13_297.tif,75000.0,208000.0,76000.0,209000.0
4570,tile_chm_k13_298.tif,76000.0,208000.0,77000.0,209000.0
4571,tile_chm_k13_299.tif,77000.0,208000.0,78000.0,209000.0
4572,tile_chm_k13_300.tif,78000.0,208000.0,79000.0,209000.0
4573,tile_chm_k13_301.tif,79000.0,208000.0,80000.0,209000.0
4574,tile_chm_k13_302.tif,80000.0,208000.0,81000.0,209000.0
4575,tile_chm_k13_303.tif,81000.0,208000.0,82000.0,209000.0
4576,tile_chm_k13_304.tif,82000.0,208000.0,83000.0,209000.0
4577,tile_chm_k13_305.tif,83000.0,208000.0,84000.0,209000.0
4578,tile_chm_k13_306.tif,84000.0,208000.0,85000.0,209000.0
4579,tile_chm_k13_307.tif,85000.0,208000.0,86000.0,209000.0
4580,tile_chm_k13_308.tif,86000.0,208000.0,87000.0,209000.0
4581,tile_chm_k13_309.tif,87000.0,208000.0,88000.0,209000.0
4582,tile_chm_k13_310.tif,88000.0,208000.0,89000.0,209000.0
4583,tile_chm_k13_311.tif,89000.0,208000.0,90000.0,209000.0
4584,tile_chm_k13_312.tif,90000.0,208000.0,91000.0,209000.0
4585,tile_chm_k13_313.tif,91000.0,208000.0,92000.0,209000.0
4586,tile_chm_k13_314.tif,92000.0,208000.0,93000.0,209000.0
4587,tile_chm_k13_315.tif,93000.0,208000.0,94000.0,209000.0
4588,tile_chm_k13_316.tif,94000.0,208000.0,95000.0,209000.0
4589,tile_chm_k13_317.tif,95000.0,208000.0,96000.0,209000.0
4590,tile_chm_k13_318.tif,96000.0,208000.0,97000.0,209000.0
4591,tile_chm_k13_319.tif,97000.0,208000.0,98000.0,209000.0
4592,tile_chm_k13_320.tif,66000.0,207000.0,67000.0,208000.0
4593,tile_chm_k13_321.tif,67000.0,207000.0,68000.0,208000.0
4594,tile_chm_k13_322.tif,68000.0,207000.0,69000.0,208000.0
4595,tile_chm_k13_323.tif,69000.0,207000.0,70000.0,208000.0
4596,tile_chm_k13_324.tif,70000.0,207000.0,71000.0,208000.0
4597,tile_chm_k13_325.tif,71000.0,207000.0,72000.0,208000.0
4598,tile_chm_k13_326.tif,72000.0,207000.0,73000.0,208000.0
4599,tile_chm_k13_327.tif,73000.0,207000.0,74000.0,208000.0
4600,tile_chm_k13_328.tif,74000.0,207000.0,75000.0,208000.0
4601,tile_chm_k13_329.tif,75000.0,207000.0,76000.0,208000.0
4602,tile_chm_k13_330.tif,76000.0,207000.0,77000.0,208000.0
4603,tile_chm_k13_331.tif,77000.0,207000.0,78000.0,208000.0
4604,tile_chm_k13_332.tif,78000.0,207000.0,79000.0,208000.0
4605,tile_chm_k13_333.tif,79000.0,207000.0,80000.0,208000.0
4606,tile_chm_k13_334.tif,80000.0,207000.0,81000.0,208000.0
4607,tile_chm_k13_335.tif,81000.0,207000.0,82000.0,208000.0
4608,tile_chm_k13_336.tif,82000.0,207000.0,83000.0,208000.0
4609,tile_chm_k13_337.tif,83000.0,207000.0,84000.0,208000.0
4610,tile_chm_k13_338.tif,84000.0,207000.0,85000.0,208000.0
4611,tile_chm_k13_339.tif,85000.0,207000.0,86000.0,208000.0
4612,tile_chm_k13_340.tif,86000.0,207000.0,87000.0,208000.0
4613,tile_chm_k13_341.tif,87000.0,207000.0,88000.0,208000.0
4614,tile_chm_k13_342.tif,88000.0,207000.0,89000.0,208000.0
4615,tile_chm_k13_343.tif,89000.0,207000.0,90000.0,208000.0
4616,tile_chm_k13_344.tif,90000.0,207000.0,91000.0,208000.0
4617,tile_chm_k13_345.tif,91000.0,207000.0,92000.0,208000.0
4618,tile_chm_k13_346.tif,92000.0,207000.0,93000.0,208000.0
4619,tile_chm_k13_347.tif,93000.0,207000.0,94000.0,208000.0
4620,tile_chm_k13_348.tif,94000.0,207000.0,95000.0,208000.0
4621,tile_chm_k13_349.tif,95000.0,207000.0,96000.0,208000.0
4622,tile_chm_k13_350.tif,96000.0,207000.0,97000.0,208000.0
4623,tile_chm_k13_351.tif,97000.0,207000.0,98000.0,208000.0
4624,tile_chm_k13_352.tif,66000.0,206000.0,67000.0,207000.0
4625,tile_chm_k13_353.tif,67000.0,206000.0,68000.0,207000.0
4626,tile_chm_k13_354.tif,68000.0,206000.0,69000.0,207000.0
4627,tile_chm_k13_355.tif,69000.0,206000.0,70000.0,207000.0
4628,tile_chm_k13_356.tif,70000.0,206000.0,71000.0,207000.0
4629,tile_chm_k13_357.tif,71000.0,206000.0,72000.0,207000.0
4630,tile_chm_k13_358.tif,72000.0,206000.0,73000.0,207000.0
4631,tile_chm_k13_359.tif,73000.0,206000.0,74000.0,207000.0
4632,tile_chm_k13_360.tif,74000.0,206000.0,75000.0,207000.0
4633,tile_chm_k13_361.tif,75000.0,206000.0,76000.0,207000.0
4634,tile_chm_k13_362.tif,76000.0,206000.0,77000.0,207000.0
4635,tile_chm_k13_363.tif,77000.0,206000.0,78000.0,207000.0
4636,tile_chm_k13_364.tif,78000.0,206000.0,79000.0,207000.0
4637,tile_chm_k13_365.tif,79000.0,206000.0,80000.0,207000.0
4638,tile_chm_k13_366.tif,80000.0,206000.0,81000.0,207000.0
4639,tile_chm_k13_367.tif,81000.0,206000.0,82000.0,207000.0
4640,tile_chm_k13_368.tif,82000.0,206000.0,83000.0,207000.0
4641,tile_chm_k13_369.tif,83000.0,206000.0,84000.0,207000.0
4642,tile_chm_k13_370.tif,84000.0,206000.0,85000.0,207000.0
4643,tile_chm_k13_371.tif,85000.0,206000.0,86000.0,207000.0
4644,tile_chm_k13_372.tif,86000.0,206000.0,87000.0,207000.0
4645,tile_chm_k13_373.tif,87000.0,206000.0,88000.0,207000.0
4646,tile_chm_k13_374.tif,88000.0,206000.0,89000.0,207000.0
4647,tile_chm_k13_375.tif,89000.0,206000.0,90000.0,207000.0
4648,tile_chm_k13_376.tif,90000.0,206000.0,91000.0,207000.0
4649,tile_chm_k13_377.tif,91000.0,206000.0,92000.0,207000.0
4650,tile_chm_k13_378.tif,92000.0,206000.0,93000.0,207000.0
4651,tile_chm_k13_379.tif,93000.0,206000.0,94000.0,207000.0
4652,tile_chm_k13_380.tif,94000.0,206000.0,95000.0,207000.0
4653,tile_chm_k13_381.tif,95000.0,206000.0,96000.0,207000.0
4654,tile_chm_k13_382.tif,96000.0,206000.0,97000.0,207000.0
4655,tile_chm_k13_383.tif,97000.0,206000.0,98000.0,207000.0
4656,tile_chm_k13_384.tif,66000.0,205000.0,67000.0,206000.0
4657,tile_chm_k13_385.tif,67000.0,205000.0,68000.0,206000.0
4658,tile_chm_k13_386.tif,68000.0,205000.0,69000.0,206000.0
4659,tile_chm_k13_387.tif,69000.0,205000.0,70000.0,206000.0
4660,tile_chm_k13_388.tif,70000.0,205000.0,71000.0,206000.0
4661,tile_chm_k13_389.tif,71000.0,205000.0,72000.0,206000.0
4662,tile_chm_k13_390.tif,72000.0,205000.0,73000.0,206000.0
4663,tile_chm_k13_391.tif,73000.0,205000.0,74000.0,206000.0
4664,tile_chm_k13_392.tif,74000.0,205000.0,75000.0,206000.0
4665,tile_chm_k13_393.tif,75000.0,205000.0,76000.0,206000.0
4666,tile_chm_k13_394.tif,76000.0,205000.0,77000.0,206000.0
4667,tile_chm_k13_395.tif,77000.0,205000.0,78000.0,206000.0
4668,tile_chm_k13_396.tif,78000.0,205000.0,79000.0,206000.0
4669,tile_chm_k13_397.tif,79000.0,205000.0,80000.0,206000.0
4670,tile_chm_k13_398.tif,80000.0,205000.0,81000.0,206000.0
4671,tile_chm_k13_399.tif,81000.0,205000.0,82000.0,206000.0
4672,tile_chm_k13_400.tif,82000.0,205000.0,83000.0,206000.0
